"","InitialInterestRate","ppp_treated","agriculture","mining","utilities","construction","manufacturing","wholesale_trade","retail_trade","transport_ware","information","finance_ins","real_estate","professional","admin_support","education","healthcare","arts_entertain","accommodation","other_services","public_admin","age_established","age_new","age_startup","age_changed_owner","processing_plp","processing_express","processing_7a_general","collateral","commit","pif","charge_off","cancelled","has_franchise","west","northeast","midwest","pct_black","pct_native","pct_asian","pct_pacific","pct_other","pct_multiracial","approval_month_index","regional_bank","community_bank","fintech","cdfi","other_institution","LMIIndicator","Race","ApprovalYearMonth","JobsSupported","GrossApproval","race_black","race_asian","race_native","race_white","race_unanswered","race_multi","race_pacific","race_puerto_rican","hispanic","not_hispanic","ethnicity_unanswered","log_approval_amount","zip_code"
"39125",3.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.59969366609604,0.00675736552842598,3.62870528876475,0,2.37859266600595,2.69393639066583,0,0,0,0,0,0,"N","White","2020-04",10,346300,0,0,0,1,0,0,0,0,0,1,0,12.7550607303905,"32137"
"39141",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.66773329623317,0.399986087440437,4.97026190393378,0.0278251191262913,3.94768877604257,5.30416333344927,53,0,0,1,0,0,"Y","Asian","2024-09",11,999000,0,1,0,0,0,0,0,0,0,0,1,13.8145100576307,"93401"
"39164",8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,23.6869366235292,0.102045549422515,2.45527776489324,0,10.7055058212348,2.21407919353093,37,0,1,0,0,0,"N","Asian","2023-05",20,210000,0,1,0,0,0,0,0,0,0,1,0,12.2548628096996,"10977"
"39170",5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7.48073105972727,1.807027040961,1.67040445441188,0,1.56729306833707,2.18853916943779,0,1,0,0,0,0,"N","Unanswered","2020-04",0,500000,0,0,0,0,1,0,0,0,0,0,1,13.1223633774043,"37174"
"39175",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1.2708095056551,0,5.05782183250731,0,8.6415046384547,1.43601474139027,58,0,0,0,0,0,"N","Unanswered","2025-02",0,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"11024"
"39217",8.74,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5.42250550686601,0.0749871115901954,8.36574963678118,0,0.646763837465436,2.3808407929887,54,0,0,0,0,0,"N","Unanswered","2024-10",2,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"55305"
"39221",12.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,12.3105651408994,0.320997561653137,13.3244853236211,0.0632735578258588,3.19762955646779,7.36596808543474,56,0,0,1,0,0,"N","Unanswered","2024-12",20,82600,0,0,0,0,1,0,0,0,0,0,1,11.3217649595091,"11201"
"39223",10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,20.6604481612523,0.0150101854830063,0.437439691219041,0.0214431221185805,1.20510346306422,2.31585718880669,50,0,0,0,0,0,"Y","Unanswered","2024-06",0,50000,0,0,0,0,1,0,0,0,0,0,1,10.8197782844103,"45238"
"39231",11.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.80855332147905,0.829799844982447,5.73564947795559,0.123102174805088,2.32222374200216,6.42866912871016,53,0,1,0,0,0,"N","Unanswered","2024-09",3,84300,0,0,0,0,1,0,0,0,0,1,0,11.3421371439899,"85308"
"39250",4.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25.6521863635062,0.698719967927608,1.64371008848544,0.191861630537499,0.541221614501303,3.13851264282237,10,0,0,0,0,0,"N","White","2021-02",14,436000,0,0,0,1,0,0,0,0,0,1,0,12.9853975223312,"71112"
"39251",13.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.3492849836539,0.328927575763654,1.63059828716982,0.152429852183156,2.83599751298662,5.61182534747989,32,0,0,0,0,0,"N","Unanswered","2022-12",0,30000,0,0,0,0,1,0,0,0,0,0,1,10.3089526606443,"33021"
"39263",9.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,24.3593435070544,0.285317906970657,1.99984294427139,0.0444991231055153,1.13603643692904,5.31110122241709,32,0,1,0,0,0,"Y","Unanswered","2022-12",60,864000,0,0,0,0,1,0,0,0,0,0,1,13.6693280477862,"30180"
"39267",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,26.9925343018563,0.186642453591606,1.00383373688458,0.247175141242938,1.07445520581114,2.39608555286521,54,0,1,0,0,0,"N","Unanswered","2024-10",22,441200,0,0,0,0,1,0,0,0,0,0,1,12.9972535663615,"31008"
"39276",9.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,8.0283185840708,0.48377581120944,2.69498525073746,0.387020648967552,6.09793510324484,6.81769911504425,58,1,0,0,0,0,"Y","Unanswered","2025-02",2,475000,0,0,0,0,1,0,0,0,0,1,0,13.0710700830168,"92308"
"39302",5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3.17255096966683,0.149179512680259,10.5851151997348,0,0.706116360019891,3.10624896403116,17,1,0,0,0,0,"N","White","2021-09",2,240000,0,0,0,1,0,0,0,0,0,0,1,12.3883942023241,"48309"
"39329",10.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,16.2485345838218,0.63305978898007,9.28956623681125,0.919109026963658,8.24384525205158,8.0609613130129,35,0,0,0,0,1,"N","Unanswered","2023-03",28,600000,0,0,0,0,1,0,0,0,0,0,1,13.3046849341983,"95827"
"39337",11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.18206818859547,0.102713627779066,0.679235280474471,0.00662668566316557,0.984062820980087,3.2139425466353,32,0,0,0,0,0,"N","White","2022-12",0,77000,0,0,0,1,0,0,0,0,0,1,0,11.2515607008358,"18704"
"39351",7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.29332848950359,0.147909800970496,2.95560111062096,0.14531489218154,4.02210862288191,9.26382437657316,0,0,0,0,0,0,"Y","Unanswered","2020-04",0,32500,0,0,0,0,1,0,0,0,0,0,1,10.3889953683178,"78626"
"39353",10.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,5.64076236924854,0.121927741769877,9.5039466084836,0,0.462041968812167,2.78508631200667,59,0,1,0,0,0,"N","Unanswered","2025-03",5,364000,0,0,0,0,1,0,0,0,0,0,1,12.8049091466189,"19002"
"39365",10.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3.3395540713093,0.33395540713093,5.55937530694431,0,0,5.83439740693449,56,0,1,0,0,0,"N","White","2024-12",23,450000,0,0,0,1,0,0,0,0,0,1,0,13.0170028617465,"72916"
"39372",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.235263364266109,0.169912429747745,0.405175794013854,0,0,0.339824859495491,54,1,0,0,0,0,"N","Unanswered","2024-10",1,881800,0,0,0,0,1,0,0,0,1,0,0,13.689720551906,"64485"
"39381",10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,41.1532056619484,0.359075770191507,9.26311407160699,0,1.03559533721898,4.39217318900916,34,1,0,0,0,0,"N","Unanswered","2023-02",2,320000,0,0,0,0,1,0,0,0,0,0,1,12.6760762747759,"19027"
"39414",11.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3.71723790322581,0.642641129032258,0.852654569892473,0,1.78511424731183,2.19674059139785,46,0,1,0,0,0,"Y","White","2024-02",0,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"49036"
"39418",10.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19.883840109327,0.235356641232965,14.3149982917663,0.0303685988687697,12.8990623695099,7.0151463386858,51,0,1,0,0,0,"N","White","2024-07",41,3877000,0,0,0,1,0,0,0,0,0,1,0,15.1705722166531,"20879"
"39421",6.61,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4.23141682077893,0.610008556681112,7.1020453228077,0.195975599657733,3.68765353722156,7.13240773965608,45,0,0,0,0,0,"N","White","2024-01",2,792000,0,0,0,1,0,0,0,0,0,1,0,13.5823166707966,"85233"
"39426",7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,37.5942517519737,0.217333451610042,3.62370265235518,0.498979863390402,2.13563381531092,8.49374611904551,0,1,0,0,0,0,"Y","Unanswered","2020-04",110,3048000,0,0,0,0,1,0,0,0,0,0,1,14.9299961957887,"77338"
"39443",7.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2.6070799921768,0.569137492665754,5.80089966751418,4.62546450224917,22.0262077058478,5.56620379424995,53,0,1,0,0,0,"N","Unanswered","2024-09",4,1311300,0,0,0,0,1,0,0,0,1,0,0,14.0865295695195,"84120"
"39477",13.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3.25454847553377,0.564924815153277,36.1178034393952,1.63662042037052,19.869984215336,9.21118218825289,52,0,1,0,0,0,"Y","Unanswered","2024-08",4,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"94560"
"39505",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2.02930584401974,1.63678283569292,1.81398982488901,0.552580934052324,5.28381700043825,9.50248661420324,16,1,0,0,0,0,"Y","White","2021-08",8,667900,0,0,0,1,0,0,0,0,0,1,0,13.4118937407137,"97402"
"39537",5.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.0313627097381214,0.564528775286185,0,0,1.09769484083425,4.908264074016,6,0,1,0,0,0,"N","White","2020-10",10,921000,0,0,0,1,0,0,0,0,0,1,0,13.7332153152374,"83467"
"39544",5.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.1230012300123,0,0,0,0.136668033347,1.66051660516605,12,0,0,0,0,0,"N","White","2021-04",7,69800,0,0,0,1,0,0,0,0,0,1,0,11.1533892887505,"45067"
"39549",4.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,12.8211910020234,2.29710250340532,2.63961807530053,0.402025999444569,37.3632913233797,5.54108203181824,11,0,0,0,0,0,"Y","Unanswered","2021-03",17,250000,0,0,0,0,1,0,0,0,0,0,1,12.4292161968444,"93550"
"39550",11.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,16.7061611374408,0,3.98894154818325,0,2.8436018957346,2.09320695102686,53,0,1,0,0,0,"N","Unanswered","2024-09",4,300000,0,0,0,0,1,0,0,0,0,0,1,12.6115377536383,"27559"
"39555",14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.294909603795358,0.256443133735094,0.269265290421849,0.936017438133094,2.62854212078472,2.98756250801385,56,0,1,0,0,0,"N","Unanswered","2024-12",10,25000,0,0,0,0,1,0,0,0,0,0,1,10.1266311038503,"83445"
"39577",11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,56.9201995012469,0.0374064837905237,9.71945137157107,0.112219451371571,0.879052369077307,2.7930174563591,30,0,0,0,0,1,"N","Asian","2022-10",6,150000,0,1,0,0,0,0,0,0,0,1,0,11.9183905730784,"48201"
"39591",7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.46746239372139,0.065402223675605,6.27656965336821,0.0183943754087639,0.858404185742315,4.34924787442773,27,0,1,0,0,0,"N","Unanswered","2022-07",10,150000,0,0,0,0,1,0,0,0,0,0,1,11.9183905730784,"60126"
"39602",5.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.965408907942534,0.160356055895539,6.85440324639199,0.0736328828091763,0.980135484504369,2.83077527244167,28,0,0,0,0,0,"N","White","2022-08",5,150000,0,0,0,1,0,0,0,0,0,0,1,11.9183905730784,"10312"
"39604",13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.29401781926177,0.3022910479423,13.9354405317494,0.431339273087258,3.77245085560741,6.38523546881629,53,0,0,1,0,0,"N","White","2024-09",3,150000,0,0,0,1,0,0,0,0,0,1,0,11.9183905730784,"92646"
"39622",14.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.1722720791747,0.201291621236266,2.49727417596243,0.00838715088484442,0.509519416254298,4.23341440912522,37,0,1,0,0,0,"Y","White","2023-05",7,50000,0,0,0,1,0,0,0,0,0,1,0,10.8197782844103,"48126"
"39626",8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24.4401437655516,0.414708321813658,0,0,3.12413602432955,0.663533314901852,54,0,1,0,0,0,"N","Unanswered","2024-10",9,167500,0,0,0,0,1,0,0,0,0,0,1,12.0287386302473,"71743"
"39638",9.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.1419508918576,0,1.94044331666542,0,3.32860661243376,4.46301962833047,46,0,1,0,0,0,"N","Asian","2024-02",10,576000,0,1,0,0,0,0,0,0,0,1,0,13.263862939678,"11751"
"39641",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,11.6145623020849,0.129641043079081,1.47068199689712,0.0340042080207426,1.29853569379211,7.00911737827556,22,0,1,0,0,0,"N","Unanswered","2022-02",53,540000,0,0,0,0,1,0,0,0,0,0,1,13.1993244185405,"47130"
"39647",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5.77424542885249,0.0858797995097044,1.45527223896445,0.0468435270052933,2.88556126352607,5.34172352950362,13,0,1,0,0,0,"N","White","2021-05",37,370800,0,0,0,1,0,0,0,0,0,1,0,12.8234181126738,"46307"
"39650",10.49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.68168740855212,0.651026682229931,6.43464251072714,0.368257517220971,25.0349351439328,12.2149703256777,45,0,0,0,0,0,"N","White","2024-01",0,75000,0,0,0,1,0,0,0,0,0,1,0,11.2252433925184,"91761"
"39660",5.25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.98216055500496,0,13.4456557647836,0,0,1.3214403700033,8,0,0,0,0,0,"N","Black or African American","2020-12",2,50000,1,0,0,0,0,0,0,0,0,1,0,10.8197782844103,"44264"
"39670",4.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5.0887237295971,0.455175847231606,13.4845844742363,0.186693218591089,4.45752284769389,7.41260979339284,25,0,1,0,0,0,"N","Unanswered","2022-05",10,1064300,0,0,0,0,1,0,0,0,0,0,1,13.8778278640291,"89052"
"39671",4.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5.0887237295971,0.455175847231606,13.4845844742363,0.186693218591089,4.45752284769389,7.41260979339284,25,0,1,0,0,0,"N","Unanswered","2022-05",10,1064300,0,0,0,0,1,0,0,0,0,0,1,13.8778278640291,"89052"
"39686",10.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,33.2553545435642,0.816177999584113,10.2880016635475,0,5.8432106467041,4.89706799750468,59,1,0,0,0,0,"N","White","2025-03",2,250000,0,0,0,1,0,0,0,0,0,1,0,12.4292161968444,"30078"
"39704",10.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.96524015561939,0.32178307820965,75.5881176598917,0.552666981783805,1.8943387994037,3.23964658400902,35,0,0,1,0,0,"N","Unanswered","2023-03",1,253500,0,0,0,0,1,0,0,0,0,1,0,12.4431191020134,"94539"
"39718",11.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3.61609416558203,0.0603625525814423,2.12212098919133,0,4.88370776979232,3.35012166827005,41,0,0,0,0,0,"Y","Unanswered","2023-09",2,25000,0,0,0,0,1,0,0,0,0,0,1,10.1266311038503,"10950"
